Rapport sur le planning individuel,,SG_fichier pour LM Planning individuel full periode de planif,,,,,,,
Période (dates) :,,6/26/17 - 7/9/17,,,,,,,
Site,Fuseau horaire,Equipe,ID employé,Agent,Date,Heures payées,Etat du planning,Heure de début :,Heure de fin :
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,6/29/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:45 AM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,8:45 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,11:15 AM,12:20 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,12:20 PM,1:17 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,1:17 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,5:00 PM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,6/30/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:30 AM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,8:30 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,9:45 AM,12:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,12:00 PM,12:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,12:57 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,4:45 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/1/17,7:48,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",9:30 AM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,9:30 AM,11:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,11:30 AM,11:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,11:45 AM,1:40 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,1:40 PM,2:37 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Sortant S1,2:37 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Sortant S1,4:45 PM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/2/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/3/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/4/17,7:48,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",8:15 AM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,8:15 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,9:45 AM,10:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,10:00 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,11:00 AM,11:57 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Sortant S1,11:57 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Email Site 1,1:00 PM,2:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,2:00 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,3:45 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,4:00 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/5/17,7:48,SG- Telephone 3933_SG CRC Nanterre,9:15 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,9:15 AM,10:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,10:45 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,11:00 AM,12:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,12:15 PM,1:12 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,1:12 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,5:00 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,5:15 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/6/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:15 AM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,8:15 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,9:15 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,9:30 AM,12:25 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,12:25 PM,1:22 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,1:22 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,4:00 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,4:15 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/7/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:15 AM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,8:15 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,9:15 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,9:30 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,1:00 PM,1:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,1:57 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Entrant S1,4:30 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/8/17,7:48,SG- Campagne Sortant_SG- CRC Nanterre,10:30 AM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Sortant S1,10:30 AM,11:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,05 Pause Matin,11:30 AM,11:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Sortant S1,11:45 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Repas 5h,1:00 PM,1:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Sortant S1,1:57 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,10 Pause AM,5:00 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,,,Sortant S1,5:15 PM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,03,JPAgent03 JPAgent03,7/9/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,6/26/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,6/27/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:30 AM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:30 AM,9:55 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,9:55 AM,10:10 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,10:10 AM,12:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,12:45 PM,1:42 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,1:42 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,4:45 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,6/28/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:00 AM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,9:00 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,9:15 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,1:00 PM,1:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,1:57 PM,3:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,3:30 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,3:45 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,6/29/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:45 AM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:45 AM,11:40 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,11:40 AM,11:55 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,11:55 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,1:00 PM,1:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,1:57 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,5:00 PM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,6/30/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:00 AM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,9:00 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,9:15 AM,12:20 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,12:20 PM,1:17 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,1:17 PM,3:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,3:30 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,3:45 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/1/17,7:48,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",9:15 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,9:15 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,11:30 AM,1:20 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,1:20 PM,2:17 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Sortant S1,2:17 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Sortant S1,5:00 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/2/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/3/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/4/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:15 AM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:15 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,11:15 AM,2:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,2:00 PM,2:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,2:57 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,3:45 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,4:00 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/5/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:15 AM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:15 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,9:15 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,9:30 AM,12:20 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,12:20 PM,1:17 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,1:17 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,4:30 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/6/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:15 AM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:15 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,9:45 AM,12:20 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,12:20 PM,1:17 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,1:17 PM,3:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,3:00 PM,3:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,3:15 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/7/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:30 AM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,8:30 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,9:45 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,1:00 PM,1:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,1:57 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,4:45 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/8/17,7:48,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",9:15 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,9:15 AM,11:45 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,05 Pause Matin,11:45 AM,12:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Entrant S1,12:00 PM,1:25 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Repas 5h,1:25 PM,2:22 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Sortant S1,2:22 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,,,Sortant S1,4:30 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,04,JPAgent04 JPAgent04,7/9/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,6/26/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,6/27/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:45 AM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,8:45 AM,10:25 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,05 Pause Matin,10:25 AM,10:40 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,10:40 AM,12:25 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Repas 5h,12:25 PM,1:22 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,1:22 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,5:00 PM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,6/28/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:00 AM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,05 Pause Matin,9:00 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,9:15 AM,2:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Repas 5h,2:00 PM,2:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,2:57 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,10 Pause AM,3:45 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,4:00 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,6/29/17,7:48,SG- Telephone 3933_SG CRC Nanterre,8:15 AM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,8:15 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,05 Pause Matin,9:15 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,9:30 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Repas 5h,1:00 PM,1:57 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,1:57 PM,3:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,10 Pause AM,3:00 PM,3:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,3:15 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,6/30/17,7:48,"SG- Telephone 3933_SG CRC Nanterre, SG- Email Entrant_SG- ",8:00 AM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Email Site 1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,05 Pause Matin,9:00 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,9:15 AM,11:50 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Repas 5h,11:50 AM,12:47 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,12:47 PM,3:40 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,10 Pause AM,3:40 PM,3:55 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Entrant S1,3:55 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,7/1/17,7:48,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Chat Nanterre",8:00 AM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Chat Site 1,8:00 AM,10:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,05 Pause Matin,10:00 AM,10:15 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Chat Site 1,10:15 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Repas 5h,11:00 AM,11:57 AM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Chat Site 1,11:57 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Sortant S1,1:00 PM,2:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Chat Site 1,2:00 PM,3:00 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,10 Pause AM,3:00 PM,3:15 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,,,Chat Site 1,3:15 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC1 5j,05,JPAgent04 JPAgent05,7/2/17,,Jour de repos,,
